id,1a52.pdb,1ere.pdb,1err.pdb,1g50.pdb,1gwq.pdb,1gwr.pdb,1hcp.pdb,1hcq.pdb,1l2i.pdb,1pcg.pdb,1qkt.pdb,1qku.pdb,1r5k.pdb,1sj0.pdb,1uom.pdb,1x7e.pdb,1x7r.pdb,1xp1.pdb,1xp6.pdb,1xp9.pdb,1xpc.pdb,1xqc.pdb,1yim.pdb,1yin.pdb,1zky.pdb,2ayr.pdb,2b1v.pdb,2b1z.pdb,2b23.pdb,2bj4.pdb,2fai.pdb,2g44.pdb,2g5o.pdb,2i0j.pdb,2iog.pdb,2iok.pdb,2jf9.pdb,2jfa.pdb,2llo.pdb,2llq.pdb,2ocf.pdb,2ouz.pdb,2p15.pdb,2pog.pdb,2q6j.pdb,2q70.pdb,2qa6.pdb,2qa8.pdb,2qab.pdb,2qe4.pdb,2qgt.pdb,2qgw.pdb,2qh6.pdb,2qr9.pdb,2qse.pdb,2qxm.pdb,2qxs.pdb,2qzo.pdb,2r6w.pdb,2r6y.pdb,2yat.pdb,2yja.pdb,3cbm.pdb,3cbo.pdb,3cbp.pdb,3dt3.pdb,3erd.pdb,3ert.pdb,3hlv.pdb,3hm1.pdb,3l03.pdb,3os8.pdb,3os9.pdb,3osa.pdb,3q95.pdb,3uu7.pdb,3uua.pdb,3uuc.pdb,3uud.pdb,4aa6.pdb,4dma.pdb,4iu7.pdb,4iui.pdb,4iv2.pdb,4iv4.pdb,4ivw.pdb,4ivy.pdb,4iw6.pdb,4iw8.pdb,4iwc.pdb,4iwf.pdb,4jc3.pdb,4jdd.pdb,4mg6.pdb,4mg7.pdb,4mg8.pdb,4mg9.pdb,4mga.pdb,4mgb.pdb,4mgc.pdb,4mgd.pdb,4o6f.pdb,4pp6.pdb,4ppp.pdb,4pps.pdb,4pxm.pdb,4q13.pdb,4q50.pdb,4tuz.pdb,4tv1.pdb,4xi3.pdb,4zn7.pdb,4zn9.pdb,4znh.pdb,4zns.pdb,4znt.pdb,4znu.pdb,4znv.pdb,4znw.pdb,5aau.pdb,5aav.pdb,5acc.pdb,5ak2.pdb,5di7.pdb,5did.pdb,5die.pdb,5dig.pdb,5dk9.pdb,5dkb.pdb,5dke.pdb,5dkg.pdb,5dks.pdb,5dl4.pdb,5dlr.pdb,5dmc.pdb,5dmf.pdb,5dp0.pdb,5drj.pdb,5drm.pdb,5dtv.pdb,5du5.pdb,5due.pdb,5dug.pdb,5duh.pdb,5dvs.pdb,5dvv.pdb,5dwe.pdb,5dwg.pdb,5dwi.pdb,5dwj.pdb,5dx3.pdb,5dxb.pdb,5dxe.pdb,5dxg.pdb,5dxk.pdb,5dxm.pdb,5dxp.pdb,5dxq.pdb,5dxr.pdb,5dy8.pdb,5dyb.pdb,5dyd.pdb,5dz0.pdb,5dz1.pdb,5dz3.pdb,5dzh.pdb,5dzi.pdb,5e0w.pdb,5e0x.pdb,5e14.pdb,5e15.pdb,5e19.pdb,5e1c.pdb,5egv.pdb,5ehj.pdb,5ei1.pdb,5eit.pdb,5fqp.pdb,5fqr.pdb,5fqs.pdb,5fqt.pdb,5fqv.pdb,5gs4.pdb,5gtr.pdb,5hyr.pdb,5jmm.pdb,5kcc.pdb,5kcd.pdb,5kce.pdb,5kcf.pdb,5kct.pdb,5kcu.pdb,5kcw.pdb,5kd9.pdb,5kr9.pdb,5kra.pdb,5krc.pdb,5krf.pdb,5krh.pdb,5kri.pdb,5krj.pdb,5krk.pdb,5krl.pdb,5krm.pdb,5kro.pdb,5n10.pdb,5t0x.pdb,5t1z.pdb,5t92.pdb,5t97.pdb,5tld.pdb,5tlf.pdb,5tlg.pdb,5tll.pdb,5tlm.pdb,5tlo.pdb,5tlp.pdb,5tlt.pdb,5tlu.pdb,5tlv.pdb,5tlx.pdb,5tly.pdb,5tm1.pdb,5tm2.pdb,5tm3.pdb,5tm4.pdb,5tm5.pdb,5tm6.pdb,5tm7.pdb,5tm8.pdb,5tm9.pdb,5tml.pdb,5tmm.pdb,5tmo.pdb,5tmq.pdb,5tmr.pdb,5tms.pdb,5tmt.pdb,5tmu.pdb,5tmv.pdb,5tmw.pdb,5tmz.pdb,5tn1.pdb,5tn3.pdb,5tn4.pdb,5tn5.pdb,5tn6.pdb,5tn7.pdb,5tn8.pdb,5tn9.pdb,5tnb.pdb,5u2b.pdb,5u2d.pdb,5ufw.pdb,5ufx.pdb,5w9c.pdb,5w9d.pdb,5wgd.pdb,5wgq.pdb,6b0f.pdb,6c42.pdb,6cbz.pdb,6chw.pdb,6chz.pdb,6czn.pdb,6d0f.pdb,6df6.pdb,6dfn.pdb,6hhp.pdb,6hkb.pdb,6hkf.pdb,6hmu.pdb,6iar.pdb,6owc.pdb,6pet.pdb,6pfm.pdb,6pit.pdb,6psj.pdb,6sbo.pdb,6sq0.pdb,6suo.pdb,6tjm.pdb,6tl3.pdb,6v87.pdb,6v8t.pdb,6vgh.pdb,6vjd.pdb,6vpf.pdb,6wok.pdb,6zoq.pdb,6zor.pdb,6zos.pdb,7b9m.pdb,7b9r.pdb,7b9t.pdb,7ba3.pdb,7ba5.pdb,7ba6.pdb,7ba7.pdb,7ba8.pdb,7ba9.pdb,7baa.pdb,7bab.pdb,7jhd.pdb,7kbs.pdb,7msa.pdb,7n9o.pdb,7ndo.pdb,7nel.pdb,7nfb.pdb,7nfw.pdb,7niz.pdb,7opw.pdb,7oq7.pdb,7oq8.pdb,7pwt.pdb,7pwz.pdb,7qvj.pdb,7qvl.pdb,7r62.pdb,7rke.pdb,7rnm.pdb,7rrx.pdb,7rry.pdb,7rrz.pdb,7rs0.pdb,7rs1.pdb,7rs2.pdb,7rs3.pdb,7rs4.pdb,7rs7.pdb,7rs8.pdb,7rs9.pdb,7sfo.pdb,7t2x.pdb,7te7.pdb,7uj7.pdb,7uj8.pdb,7ujc.pdb,7ujf.pdb,7ujm.pdb,7ujo.pdb,7ujw.pdb,7ujy.pdb,7wnv.pdb,7y8f.pdb,7y8g.pdb,7ymk.pdb,8afn.pdb,8ai0.pdb,8alr.pdb,8alt.pdb,8alv.pdb,8alw.pdb,8am7.pdb,8anf.pdb,8aoy.pdb,8aps.pdb,8aq1.pdb,8aqc.pdb,8aqe.pdb,8aqz.pdb,8ar4.pdb,8ar5.pdb,8arg.pdb,8aro.pdb,8arq.pdb,8arr.pdb,8arw.pdb,8arx.pdb,8ary.pdb,8arz.pdb,8as1.pdb,8at9.pdb,8atp.pdb,8au2.pdb,8aus.pdb,8auy.pdb,8av3.pdb,8av4.pdb,8av7.pdb,8av8.pdb,8awg.pdb,8axe.pdb,8axu.pdb,8aze.pdb,8b39.pdb,8bwj.pdb,8bwx.pdb,8bwz.pdb,8bx0.pdb,8bx3.pdb,8bx4.pdb,8bxi.pdb,8bxm.pdb,8bxn.pdb,8bxo.pdb,8bxq.pdb,8bxs.pdb,8by9.pdb,8byb.pdb,8byc.pdb,8byd.pdb,8bye.pdb,8byf.pdb,8byg.pdb,8byo.pdb,8byy.pdb,8byz.pdb,8bz0.pdb,8bz9.pdb,8bza.pdb,8bzb.pdb,8bzc.pdb,8bzd.pdb,8bze.pdb,8bzf.pdb,8bzg.pdb,8bzh.pdb,8bzt.pdb,8bzw.pdb,8c04.pdb,8c0k.pdb,8c0l.pdb,8c42.pdb,8c4f.pdb,8c4g.pdb,8du6.pdb,8du8.pdb,8du9.pdb,8dub.pdb,8duc.pdb,8dud.pdb,8dug.pdb,8duh.pdb,8dui.pdb,8duk.pdb,8dus.pdb,8dv5.pdb,8dv7.pdb,8dv8.pdb,8dvb.pdb,8ev1.pdb,8ev2.pdb,8w03.pdb,9bqe.pdb
8anf.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116268,0.458532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096799,0.090018,0.081067,0.095743,,,,,,,,,,0.897577,0.941720,,,,,,,,,,0.098337,0.081891,0.093041,0.116982,0.174759,0.140120,0.201393,0.117814,0.107341,0.104033,0.101829,,,,,,,,0.136239,0.488080,0.322214,0.249519,,0.792239,0.757847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171536,0.084429,0.074960,0.064877,0.071617,0.059135,0.059177,0.000000,0.048823,0.125221,0.090027,0.053203,0.065698,0.053907,0.115076,0.061414,0.062810,0.066799,0.069297,0.099863,0.072357,0.070120,0.110640,0.059450,0.062611,0.075423,0.053151,0.055695,0.052143,0.060337,0.156779,0.107353,0.131101,0.425155,0.115691,0.187479,0.092619,0.250915,0.071187,0.115241,0.127554,0.102291,0.135176,0.143753,0.119343,0.103656,0.123461,0.156414,0.145432,0.134744,0.115707,0.147361,0.134684,0.145444,0.131649,0.169714,0.134556,0.120314,0.107494,0.118547,0.145782,0.137904,0.255385,0.119696,0.093980,0.098413,0.598771,0.139258,0.221949,0.624833,0.613588,0.270050,0.113890,0.132249,0.118835,0.130012,0.175759,0.126338,0.102358,,,,,,,,,,,,,,,,,,,
8aoy.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.121787,0.478427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127417,0.097321,0.098782,0.120631,,,,,,,,,,0.912249,0.953435,,,,,,,,,,0.115150,0.100932,0.103774,0.145414,0.212863,0.177822,0.240483,0.154026,0.141599,0.104714,0.135672,,,,,,,,0.159003,0.501370,0.351129,0.268125,,0.808280,0.769834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205401,0.117065,0.114293,0.096470,0.079215,0.087221,0.061142,0.048823,0.000000,0.092866,0.084250,0.084776,0.087585,0.061160,0.142673,0.078983,0.085071,0.094068,0.068733,0.137398,0.088254,0.098419,0.127657,0.072414,0.090170,0.105933,0.058992,0.076394,0.078158,0.080939,0.161894,0.143689,0.163595,0.452358,0.114138,0.211523,0.100800,0.263327,0.068716,0.131409,0.156524,0.113499,0.153039,0.146991,0.121181,0.112555,0.148294,0.184880,0.167773,0.161707,0.130463,0.165325,0.163254,0.172974,0.154873,0.190565,0.154775,0.129416,0.127502,0.139556,0.176486,0.166884,0.274930,0.147867,0.109234,0.123361,0.628195,0.165468,0.250483,0.654392,0.643701,0.304732,0.145201,0.167157,0.126044,0.154143,0.202828,0.151259,0.126527,,,,,,,,,,,,,,,,,,,
8aps.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134970,0.514113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187062,0.129399,0.147672,0.162840,,,,,,,,,,0.936620,0.973380,,,,,,,,,,0.165569,0.139117,0.134402,0.197539,0.275770,0.237969,0.303484,0.210354,0.200084,0.122355,0.185645,,,,,,,,0.187277,0.529014,0.404054,0.318442,,0.830198,0.788290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257287,0.176652,0.175427,0.155284,0.124318,0.144874,0.101956,0.125221,0.092866,0.000000,0.093726,0.148248,0.139611,0.114317,0.202515,0.132962,0.133900,0.153252,0.096562,0.201450,0.126355,0.147769,0.164588,0.122905,0.151597,0.171420,0.110052,0.130188,0.138037,0.129245,0.177634,0.202436,0.212735,0.502944,0.128209,0.258899,0.136114,0.291592,0.102958,0.165016,0.204209,0.141945,0.182884,0.162877,0.136247,0.131347,0.188884,0.228524,0.199366,0.202463,0.163785,0.196355,0.211237,0.219832,0.199831,0.231593,0.193613,0.154960,0.162930,0.176836,0.221225,0.211156,0.311383,0.193946,0.149033,0.169135,0.672095,0.212390,0.297169,0.694627,0.686763,0.356319,0.195992,0.224326,0.148426,0.189443,0.245706,0.194066,0.167603,,,,,,,,,,,,,,,,,,,
8aq1.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107142,0.472517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.912909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144751,0.092085,0.117036,0.114371,,,,,,,,,,0.900990,0.935005,,,,,,,,,,0.148526,0.106629,0.098666,0.169298,0.219437,0.185736,0.250227,0.160028,0.150185,0.123700,0.126389,,,,,,,,0.140710,0.491721,0.352892,0.288253,,0.795491,0.761530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192877,0.123908,0.119729,0.112276,0.094592,0.110820,0.082149,0.090027,0.084250,0.093726,0.000000,0.113239,0.105097,0.095231,0.158620,0.114584,0.083554,0.121002,0.072934,0.154811,0.081219,0.096376,0.117983,0.101960,0.107781,0.133355,0.093951,0.103626,0.095582,0.090091,0.144831,0.142026,0.146298,0.463501,0.101396,0.223531,0.099002,0.268799,0.099930,0.131321,0.152994,0.102155,0.139204,0.153109,0.118884,0.099083,0.140258,0.173271,0.143540,0.143479,0.134446,0.140945,0.160235,0.180126,0.164624,0.196138,0.160481,0.129658,0.127184,0.129845,0.162423,0.157298,0.267124,0.141637,0.132395,0.138697,0.618955,0.157547,0.246290,0.638377,0.628428,0.295099,0.149886,0.181355,0.116390,0.123135,0.175574,0.140135,0.111554,,,,,,,,,,,,,,,,,,,
8aqc.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136285,0.457749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073856,0.096312,0.082846,0.092591,,,,,,,,,,0.902614,0.949624,,,,,,,,,,0.097369,0.091726,0.098654,0.085592,0.148782,0.121254,0.176515,0.096779,0.083375,0.106149,0.093170,,,,,,,,0.131378,0.488704,0.320423,0.250090,,0.796509,0.762795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169579,0.072124,0.070158,0.067153,0.092313,0.050072,0.084057,0.053203,0.084776,0.148248,0.113239,0.000000,0.074268,0.062193,0.108813,0.053818,0.086061,0.063150,0.091699,0.091933,0.089217,0.083316,0.135153,0.074138,0.069490,0.061366,0.065557,0.056007,0.054673,0.067720,0.179575,0.113878,0.136649,0.419848,0.144796,0.177239,0.121988,0.246194,0.081630,0.116337,0.127478,0.115727,0.140766,0.147270,0.129928,0.118967,0.122269,0.156390,0.153450,0.139315,0.122025,0.158237,0.132370,0.139320,0.122346,0.169725,0.121420,0.130923,0.106064,0.123130,0.134631,0.128931,0.264892,0.112936,0.073619,0.074942,0.595668,0.131117,0.225873,0.622303,0.612011,0.261064,0.088722,0.106585,0.130521,0.132134,0.168278,0.121943,0.109538,,,,,,,,,,,,,,,,,,,
8aqe.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124033,0.463853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093253,0.084393,0.092187,0.091180,,,,,,,,,,0.904832,0.953794,,,,,,,,,,0.117705,0.080613,0.099499,0.112536,0.173117,0.143632,0.197955,0.117210,0.100348,0.102628,0.096803,,,,,,,,0.140435,0.499204,0.326797,0.257156,,0.799226,0.767525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171858,0.104211,0.086735,0.074146,0.086255,0.077126,0.082723,0.065698,0.087585,0.139611,0.105097,0.074268,0.000000,0.083116,0.102041,0.071417,0.082715,0.073079,0.074389,0.100130,0.092709,0.086255,0.122663,0.077179,0.091131,0.104654,0.083274,0.060314,0.054577,0.068901,0.163567,0.106233,0.128226,0.432134,0.129742,0.188963,0.103036,0.252300,0.089649,0.102303,0.113001,0.097859,0.123103,0.135968,0.117877,0.103859,0.107746,0.137431,0.131690,0.120303,0.098413,0.134189,0.117083,0.127162,0.111762,0.164133,0.120236,0.124113,0.106529,0.109493,0.138577,0.134666,0.249690,0.113515,0.092709,0.093327,0.600711,0.127527,0.220178,0.623200,0.612752,0.263643,0.101495,0.123518,0.125412,0.127222,0.169242,0.124277,0.104073,,,,,,,,,,,,,,,,,,,
8aqz.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126765,0.471556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106635,0.098116,0.093549,0.100264,,,,,,,,,,0.902657,0.944960,,,,,,,,,,0.096728,0.091366,0.090407,0.118269,0.185616,0.153918,0.214558,0.129563,0.116265,0.105597,0.112072,,,,,,,,0.136113,0.493081,0.341338,0.265395,,0.797412,0.760903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187919,0.089218,0.088212,0.077189,0.083907,0.059869,0.066209,0.053907,0.061160,0.114317,0.095231,0.062193,0.083116,0.000000,0.133951,0.055507,0.077443,0.073462,0.069073,0.116443,0.071661,0.082129,0.124035,0.066648,0.073461,0.075028,0.044024,0.053647,0.068012,0.077306,0.162039,0.127437,0.147119,0.440296,0.126356,0.197847,0.108571,0.252365,0.069458,0.121085,0.137085,0.107335,0.149105,0.136750,0.119475,0.108198,0.135088,0.171540,0.155583,0.146520,0.121603,0.153579,0.144663,0.161257,0.142251,0.178241,0.138666,0.126326,0.113725,0.125391,0.153182,0.148609,0.272691,0.129654,0.089193,0.097410,0.612180,0.153762,0.242051,0.637307,0.628170,0.286381,0.116548,0.142208,0.112429,0.140549,0.187847,0.134453,0.115999,,,,,,,,,,,,,,,,,,,
8ar4.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166634,0.466371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.870588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103285,0.120469,0.122800,0.115282,,,,,,,,,,0.913084,0.964374,,,,,,,,,,0.144796,0.113150,0.133067,0.106866,0.155247,0.144315,0.178585,0.125752,0.099270,0.138580,0.114244,,,,,,,,0.165808,0.509635,0.310997,0.250515,,0.806496,0.776820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176180,0.125674,0.100374,0.087209,0.124560,0.099755,0.127249,0.115076,0.142673,0.202515,0.158620,0.108813,0.102041,0.133951,0.000000,0.103682,0.119707,0.098280,0.125189,0.090020,0.135075,0.115225,0.146456,0.111728,0.116970,0.128242,0.125509,0.107123,0.097717,0.111130,0.203768,0.101348,0.133089,0.435534,0.166689,0.202802,0.144349,0.250492,0.125816,0.128955,0.113866,0.134777,0.150053,0.176066,0.163772,0.146867,0.122874,0.142484,0.155460,0.135054,0.124855,0.158837,0.115491,0.124323,0.111211,0.163611,0.126744,0.153002,0.120164,0.133096,0.144731,0.141535,0.257175,0.127678,0.126178,0.109532,0.596480,0.140180,0.227400,0.619651,0.607258,0.247955,0.105075,0.113696,0.163742,0.159581,0.176647,0.141869,0.137349,,,,,,,,,,,,,,,,,,,
8ar5.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139007,0.468737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.901480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085842,0.098398,0.091172,0.102204,,,,,,,,,,0.913707,0.958414,,,,,,,,,,0.104907,0.089958,0.103658,0.089125,0.167120,0.139875,0.192053,0.114255,0.097659,0.099858,0.106581,,,,,,,,0.148465,0.500124,0.333709,0.253527,,0.807123,0.772016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183948,0.092800,0.084373,0.060539,0.089217,0.048295,0.076962,0.061414,0.078983,0.132962,0.114584,0.053818,0.071417,0.055507,0.103682,0.000000,0.090183,0.057864,0.073479,0.100776,0.093762,0.088496,0.136436,0.066804,0.082021,0.082163,0.054731,0.046178,0.060217,0.071554,0.184359,0.120687,0.146733,0.434538,0.144001,0.193452,0.121727,0.251349,0.064492,0.120638,0.132609,0.118483,0.150620,0.145734,0.133285,0.120138,0.130895,0.162021,0.158686,0.146249,0.117213,0.164216,0.138228,0.144366,0.123000,0.173487,0.124779,0.132860,0.109168,0.130228,0.150079,0.145782,0.272943,0.127364,0.076585,0.080611,0.607832,0.138721,0.234439,0.634443,0.625010,0.272942,0.097202,0.115081,0.136226,0.145945,0.185722,0.138192,0.121278,,,,,,,,,,,,,,,,,,,
8arg.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093984,0.457912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111665,0.085680,0.082144,0.074891,,,,,,,,,,0.876906,0.920636,,,,,,,,,,0.097754,0.063764,0.070021,0.131680,0.182133,0.141429,0.209030,0.118827,0.112633,0.106429,0.088338,,,,,,,,0.111979,0.485511,0.318211,0.262951,,0.767926,0.735782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152632,0.085430,0.062975,0.066064,0.064742,0.067559,0.051713,0.062810,0.085071,0.133900,0.083554,0.086061,0.082715,0.077443,0.119707,0.090183,0.000000,0.077993,0.072896,0.101795,0.041158,0.038683,0.073109,0.057022,0.055006,0.089992,0.067986,0.077996,0.070215,0.068807,0.121067,0.088952,0.100857,0.431142,0.080555,0.181865,0.065279,0.242258,0.084340,0.097395,0.103036,0.073292,0.112943,0.130170,0.101021,0.074352,0.102914,0.137991,0.119047,0.108238,0.099488,0.117775,0.113135,0.132266,0.126142,0.166250,0.127444,0.095282,0.090666,0.089928,0.125646,0.117966,0.241045,0.099471,0.107822,0.104207,0.583810,0.147921,0.214958,0.606486,0.596263,0.262465,0.120871,0.150138,0.090642,0.116750,0.172628,0.105556,0.076490,,,,,,,,,,,,,,,,,,,
8aro.pdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135643,0.463418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086601,0.105910,0.087196,0.098481,,,,,,,,,,0.896632,0.942104,,,,,,,,,,0.098959,0.087265,0.101463,0.098102,0.162446,0.131212,0.185998,0.106694,0.095295,0.111862,0.097340,,,,,,,,0.135505,0.493483,0.316456,0.247293,,0.787142,0.753772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162120,0.080809,0.067230,0.055771,0.085351,0.045790,0.076133,0.066799,0.094068,0.153252,0.121002,0.063150,0.073079,0.073462,0.098280,0.057864,0.077993,0.000000,0.089388,0.091026,0.083582,0.074787,0.116355,0.063358,0.069130,0.067072,0.065133,0.057070,0.066972,0.074817,0.159045,0.096584,0.127604,0.422833,0.131744,0.174911,0.109104,0.247582,0.077127,0.116121,0.119593,0.110982,0.142537,0.132651,0.131399,0.118126,0.121618,0.149745,0.147087,0.131741,0.113972,0.150661,0.125390,0.136204,0.121642,0.172825,0.125608,0.130170,0.111798,0.119660,0.140499,0.136551,0.262979,0.114242,0.090135,0.091727,0.589621,0.139943,0.221825,0.615916,0.605936,0.261133,0.103648,0.123927,0.132213,0.140778,0.182325,0.128617,0.109844,,,,,,,,,,,,,,,,,,,
